id,label
5797,3
5798,6
5799,2
5800,2
5801,3
5802,3
5803,6
5804,2
5805,3
5806,6
5807,6
5808,5
5809,2
5810,5
5811,4
5812,5
5813,6
5814,6
5815,6
5816,2
5817,5
5818,6
5819,6
5820,4
5821,2
5822,4
5823,4
5824,2
5825,6
5826,2
5827,5
5828,2
5829,4
5830,0
5831,5
5832,6
5833,4
5834,4
5835,3
5836,3
5837,6
5838,5
5839,4
5840,4
5841,3
5842,6
5843,3
5844,4
5845,4
5846,2
5847,2
5848,2
5849,6
5850,5
5851,3
5852,4
5853,4
5854,6
5855,2
5856,5
5857,5
5858,4
5859,5
5860,4
5861,6
5862,4
5863,4
5864,5
5865,6
5866,3
5867,4
5868,4
5869,2
5870,3
5871,5
5872,4
5873,2
5874,4
5875,6
5876,5
5877,4
5878,2
5879,4
5880,0
5881,4
5882,4
5883,2
5884,3
5885,5
5886,0
5887,4
5888,6
5889,6
5890,4
5891,4
5892,0
5893,5
5894,4
5895,6
5896,4
5897,4
5898,2
5899,4
5900,4
5901,4
5902,5
5903,4
5904,3
5905,4
5906,3
5907,6
5908,3
5909,2
5910,2
5911,3
5912,4
5913,2
5914,2
5915,0
5916,4
5917,4
5918,0
5919,6
5920,2
5921,2
5922,6
5923,3
5924,4
5925,2
5926,2
5927,4
5928,3
5929,3
5930,3
5931,2
5932,2
5933,4
5934,4
5935,3
5936,2
5937,2
5938,3
5939,6
5940,6
5941,4
5942,2
5943,4
5944,2
5945,3
5946,6
5947,3
5948,3
5949,3
5950,4
5951,2
5952,5
5953,3
5954,3
5955,3
5956,4
5957,4
5958,5
5959,5
5960,6
5961,5
5962,2
5963,6
5964,2
5965,5
5966,5
5967,6
5968,5
5969,5
5970,4
5971,3
5972,5
5973,4
5974,3
5975,6
5976,2
5977,4
5978,6
5979,4
5980,4
5981,2
5982,3
5983,4
5984,5
5985,4
5986,6
5987,3
5988,4
5989,4
5990,4
5991,3
5992,3
5993,2
5994,4
5995,3
5996,2
5997,4
5998,5
5999,4
6000,5
6001,4
6002,4
6003,6
6004,4
6005,3
6006,4
6007,4
6008,2
6009,4
6010,6
6011,3
6012,4
6013,5
6014,2
6015,6
6016,2
6017,0
6018,2
6019,4
6020,4
6021,0
6022,6
6023,4
6024,2
6025,3
6026,2
6027,3
6028,6
6029,3
6030,5
6031,3
6032,4
6033,6
6034,3
6035,4
6036,4
6037,6
6038,4
6039,4
6040,6
6041,4
6042,4
6043,3
6044,3
6045,3
6046,2
6047,6
6048,2
6049,6
6050,3
6051,4
6052,4
6053,2
6054,4
6055,0
6056,6
6057,0
6058,3
6059,2
6060,5
6061,6
6062,6
6063,0
6064,4
6065,3
6066,6
6067,3
6068,2
6069,5
6070,3
6071,6
6072,4
6073,6
6074,4
6075,5
6076,2
6077,5
6078,3
6079,0
6080,3
6081,2
6082,5
6083,3
6084,4
6085,4
6086,3
6087,0
6088,4
6089,6
6090,0
6091,5
6092,2
6093,2
6094,0
6095,2
6096,3
6097,4
6098,4
6099,6
6100,5
6101,5
6102,2
6103,4
6104,2
6105,2
6106,6
6107,2
6108,3
6109,2
6110,2
6111,6
6112,6
6113,4
6114,6
6115,5
6116,2
6117,5
6118,6
6119,3
6120,4
6121,5
6122,3
6123,4
6124,4
6125,0
6126,2
6127,6
6128,5
6129,4
6130,2
6131,5
6132,6
6133,4
6134,2
6135,2
6136,0
6137,6
6138,3
6139,6
6140,2
6141,6
6142,4
6143,6
6144,6
6145,5
6146,6
6147,5
6148,4
6149,4
6150,6
6151,3
6152,6
6153,5
6154,4
6155,3
6156,2
6157,2
6158,6
6159,3
6160,3
6161,5
6162,6
6163,6
6164,0
6165,2
6166,5
6167,2
6168,4
6169,6
6170,6
6171,3
6172,5
6173,0
6174,3
6175,5
6176,3
6177,4
6178,3
6179,2
6180,3
6181,2
6182,0
6183,6
6184,3
6185,2
6186,4
6187,5
6188,4
6189,4
6190,5
6191,2
6192,5
6193,3
6194,4
6195,3
6196,2
6197,4
6198,6
6199,2
6200,4
6201,2
6202,3
6203,4
6204,2
6205,2
6206,4
6207,4
6208,0
6209,0
6210,0
6211,3
6212,2
6213,6
6214,4
6215,4
6216,6
6217,2
6218,6
6219,3
6220,4
6221,5
6222,4
6223,3
6224,2
6225,4
6226,2
6227,2
6228,3
6229,4
6230,6
6231,2
6232,5
6233,6
6234,4
6235,4
6236,5
6237,3
6238,4
6239,3
6240,4
6241,6
6242,5
6243,5
6244,6
6245,2
6246,2
6247,2
6248,2
6249,4
6250,6
6251,2
6252,2
6253,2
6254,4
6255,2
6256,5
6257,4
6258,4
6259,4
6260,4
6261,6
6262,2
6263,0
6264,2
6265,6
6266,4
6267,3
6268,2
6269,6
6270,4
6271,3
6272,3
6273,0
6274,3
6275,3
6276,4
6277,6
6278,5
6279,2
6280,6
6281,4
6282,3
6283,3
6284,3
6285,6
6286,2
6287,4
6288,2
6289,2
6290,3
6291,2
6292,4
6293,2
6294,2
6295,3
6296,3
6297,4
6298,6
6299,6
6300,4
6301,4
6302,2
6303,4
6304,4
6305,5
6306,4
6307,6
6308,4
6309,6
6310,4
6311,2
6312,3
6313,5
6314,3
6315,0
6316,6
6317,2
6318,6
6319,5
6320,3
6321,4
6322,2
6323,2
6324,5
6325,5
6326,0
6327,4
6328,6
6329,3
6330,3
6331,2
6332,5
6333,2
6334,6
6335,4
6336,4
6337,3
6338,6
6339,2
6340,2
6341,2
6342,5
6343,6
6344,2
6345,2
6346,2
6347,2
6348,3
6349,3
6350,3
6351,6
6352,5
6353,4
6354,4
6355,4
6356,4
6357,5
6358,2
6359,4
6360,6
6361,4
6362,4
6363,4
6364,6
6365,3
6366,4
6367,4
6368,2
6369,6
6370,2
6371,3
6372,5
6373,6
6374,3
6375,3
6376,0
6377,3
6378,3
6379,6
6380,5
6381,6
6382,4
6383,2
6384,6
6385,4
6386,6
6387,2
6388,4
6389,5
6390,5
6391,4
6392,3
6393,6
6394,2
6395,4
6396,5
6397,4
6398,4
6399,5
6400,3
6401,4
6402,2
6403,3
6404,2
6405,0
6406,2
6407,3
6408,6
6409,2
6410,4
6411,2
6412,5
6413,3
6414,6
6415,2
6416,4
6417,4
6418,6
6419,4
6420,3
6421,5
6422,3
6423,5
6424,3
6425,0
6426,3
6427,2
6428,2
6429,2
6430,3
6431,3
6432,2
6433,6
6434,2
6435,2
6436,3
6437,3
6438,2
6439,3
6440,6
6441,4
6442,2
6443,3
6444,5
6445,5
6446,4
6447,5
6448,2
6449,4
6450,4
6451,5
6452,6
6453,0
6454,3
6455,6
6456,2
6457,3
6458,5
6459,0
6460,4
6461,4
6462,5
6463,4
6464,6
6465,5
6466,3
6467,6
6468,2
6469,4
6470,4
6471,6
6472,6
6473,6
6474,4
6475,3
6476,3
6477,3
6478,3
6479,2
6480,3
6481,3
6482,4
6483,4
6484,6
6485,4
6486,6
6487,2
6488,4
6489,4
6490,2
6491,2
6492,4
6493,4
6494,4
6495,5
6496,5
6497,4
6498,4
6499,4
6500,0
6501,6
6502,2
6503,3
6504,6
6505,6
6506,6
6507,2
6508,2
6509,5
6510,6
6511,2
6512,2
6513,4
6514,4
6515,5
6516,4
6517,3
6518,2
6519,6
6520,4
6521,4
6522,4
6523,5
6524,4
6525,6
6526,2
6527,3
6528,6
6529,6
6530,6
6531,2
6532,4
6533,4
6534,5
6535,4
6536,6
6537,4
6538,2
6539,3
6540,2
6541,4
6542,2
6543,3
6544,3
6545,6
6546,2
6547,0
6548,3
6549,4
6550,6
6551,5
6552,4
6553,2
6554,0
6555,6
6556,0
6557,6
6558,4
6559,6
6560,3
6561,4
6562,4
6563,5
6564,2
6565,5
6566,5
6567,5
6568,2
6569,3
6570,6
6571,5
6572,2
6573,6
6574,2
6575,5
6576,5
6577,5
6578,6
6579,6
6580,4
6581,4
6582,2
6583,4
6584,3
6585,3
6586,3
6587,4
6588,5
6589,3
6590,3
6591,5
6592,4
6593,3
6594,5
6595,5
6596,3
6597,6
6598,5
6599,6
6600,4
6601,5
6602,3
6603,4
6604,4
6605,2
6606,5
6607,2
6608,4
6609,2
6610,4
6611,3
6612,4
6613,3
6614,2
6615,2
6616,2
6617,2
6618,0
6619,6
6620,3
6621,3
6622,4
6623,3
6624,2
6625,4
6626,3
6627,6
6628,4
6629,6
6630,5
6631,3
6632,3
6633,2
6634,2
6635,3
6636,3
6637,0
6638,3
6639,4
6640,6
6641,2
6642,4
6643,6
6644,2
6645,5
6646,6
6647,6
6648,6
6649,5
6650,2
6651,2
6652,5
6653,5
6654,3
6655,2
6656,5
6657,4
6658,5
6659,3
6660,6
6661,5
6662,4
6663,5
6664,2
6665,2
6666,4
6667,6
6668,3
6669,0
6670,2
6671,5
6672,2
6673,3
6674,2
6675,5
6676,2
6677,3
6678,6
6679,6
6680,4
6681,2
6682,5
6683,5
6684,3
6685,4
6686,5
6687,6
6688,4
6689,0
6690,3
6691,4
6692,4
6693,6
6694,2
6695,4
6696,4
6697,3
6698,3
6699,5
6700,6
6701,4
6702,4
6703,4
6704,4
6705,3
6706,3
6707,5
6708,3
6709,2
6710,6
6711,4
6712,4
6713,3
6714,4
6715,3
6716,4
6717,2
6718,6
6719,2
6720,6
6721,4
6722,3
6723,5
6724,6
6725,6
6726,3
6727,4
6728,3
6729,2
6730,4
6731,4
6732,3
6733,6
6734,3
6735,6
6736,5
6737,4
6738,3
6739,3
6740,5
6741,2
6742,5
6743,2
6744,6
6745,6
6746,5
6747,4
6748,5
6749,4
6750,3
6751,2
6752,6
6753,3
6754,4
6755,4
6756,4
6757,4
6758,3
6759,4
6760,4
6761,0
6762,5
6763,6
6764,5
6765,4
6766,4
6767,2
6768,4
6769,2
6770,2
6771,2
6772,3
6773,6
6774,4
6775,6
6776,5
6777,2
6778,6
6779,3
6780,4
6781,2
6782,2
6783,4
6784,4
6785,6
6786,4
6787,2
6788,2
6789,2
6790,2
6791,2
6792,4
6793,2
6794,2
6795,4
6796,4
6797,3
6798,4
6799,3
6800,4
6801,0
6802,6
6803,2
6804,4
6805,6
6806,4
6807,2
6808,3
6809,5
6810,2
6811,4
6812,6
6813,5
6814,6
6815,2
6816,6
6817,6
6818,4
6819,6
6820,4
6821,6
6822,2
6823,2
6824,6
6825,4
6826,2
6827,3
6828,2
6829,2
6830,3
6831,5
6832,0
6833,2
6834,2
6835,5
6836,2
6837,3
6838,2
6839,2
6840,3
6841,3
6842,3
6843,3
6844,3
6845,4
6846,2
6847,5
6848,6
6849,3
6850,3
6851,4
6852,6
6853,4
6854,2
6855,4
6856,5
6857,5
6858,0
6859,3
6860,2
6861,2
6862,2
6863,5
6864,4
6865,2
6866,6
6867,3
6868,6
6869,2
6870,2
6871,5
6872,4
6873,3
6874,3
6875,4
6876,2
6877,0
6878,3
6879,2
6880,6
6881,4
6882,5
6883,6
6884,4
6885,0
6886,3
6887,2
6888,0
6889,2
6890,3
6891,4
6892,3
6893,6
6894,3
6895,6
6896,4
6897,0
6898,4
6899,2
6900,6
6901,2
6902,6
6903,2
6904,4
6905,5
6906,2
6907,4
6908,3
6909,3
6910,5
6911,0
6912,2
6913,5
6914,6
6915,3
6916,6
6917,2
6918,3
6919,3
6920,2
6921,3
6922,6
6923,3
6924,6
6925,4
6926,2
6927,2
6928,5
6929,4
6930,6
6931,3
6932,4
6933,5
6934,0
6935,2
6936,5
6937,2
6938,0
6939,2
6940,6
6941,5
6942,3
6943,4
6944,2
6945,3
6946,5
6947,4
6948,3
6949,5
6950,3
6951,3
6952,2
6953,2
6954,4
6955,6
6956,3
6957,4
6958,4
6959,5
6960,4
6961,4
6962,2
6963,3
6964,0
6965,2
6966,5
6967,6
6968,3
6969,6
6970,6
6971,3
6972,6
6973,6
6974,5
6975,4
6976,4
6977,3
6978,2
6979,6
6980,6
6981,4
6982,3
6983,0
6984,2
6985,5
6986,3
6987,4
6988,2
6989,3
6990,6
6991,3
6992,4
6993,3
6994,4
6995,4
6996,5
6997,3
6998,2
6999,6
